"REPORTING_PERIOD_START","REPORTING_PERIOD_END","STATUS","BREAKDOWN","PRIMARY_LEVEL","PRIMARY_LEVEL_DESCRIPTION","SECONDARY_LEVEL","SECONDARY_LEVEL_DESCRIPTION","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","70 to 74","70 to 74","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","70 to 74","70 to 74","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","70 to 74","70 to 74","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","103"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","70 to 74","70 to 74","MHS151b","Median length of detentions in days which are active at the end of the reporting period","97"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","70 to 74","70 to 74","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","75 to 79","75 to 79","MHS150","Detentions ended in the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","75 to 79","75 to 79","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","95"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","75 to 79","75 to 79","MHS150b","Median length of detentions in days which ended in the reporting period","25"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","75 to 79","75 to 79","MHS151","Detentions active at the end of the reporting period","10"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","75 to 79","75 to 79","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","23"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","75 to 79","75 to 79","MHS151b","Median length of detentions in days which are active at the end of the reporting period","19"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","75 to 79","75 to 79","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","80 to 84","80 to 84","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","80 to 84","80 to 84","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","80 to 84","80 to 84","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","80 to 84","80 to 84","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","80 to 84","80 to 84","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","60"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","80 to 84","80 to 84","MHS151b","Median length of detentions in days which are active at the end of the reporting period","36"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","80 to 84","80 to 84","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","85 to 89","85 to 89","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","85 to 89","85 to 89","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","85 to 89","85 to 89","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","85 to 89","85 to 89","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","85 to 89","85 to 89","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","71"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","85 to 89","85 to 89","MHS151b","Median length of detentions in days which are active at the end of the reporting period","83"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","85 to 89","85 to 89","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","90 and over","90 and over","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","90 and over","90 and over","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","90 and over","90 and over","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","90 and over","90 and over","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","90 and over","90 and over","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","90 and over","90 and over","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","90 and over","90 and over","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","222"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS151b","Median length of detentions in days which are active at the end of the reporting period","95"
"01/09/2025","30/09/2025","Performance ","Provider; Age Band","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of a learning disability","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of a learning disability","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of a learning disability","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of a learning disability","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of a learning disability","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of a learning disability","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of a learning disability","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of a learning disability and the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of a learning disability and the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of a learning disability and the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of a learning disability and the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of a learning disability and the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of a learning disability and the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of a learning disability and the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of a learning disability but the patient is not on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of a learning disability but the patient is not on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of a learning disability but the patient is not on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of a learning disability but the patient is not on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of a learning disability but the patient is not on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of a learning disability but the patient is not on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of a learning disability but the patient is not on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of a learning disability but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of a learning disability but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of a learning disability but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of a learning disability but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of a learning disability but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of a learning disability but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of a learning disability but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of a learning disability","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of a learning disability","MHS150","Detentions ended in the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of a learning disability","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","149"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of a learning disability","MHS150b","Median length of detentions in days which ended in the reporting period","151"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of a learning disability","MHS151","Detentions active at the end of the reporting period","15"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of a learning disability","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","47"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of a learning disability","MHS151b","Median length of detentions in days which are active at the end of the reporting period","34"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","5","No patient diagnosis of a learning disability","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","U","Patient asked but learning disability status not known","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150","Detentions ended in the reporting period","45"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","67"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150b","Median length of detentions in days which ended in the reporting period","26"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151","Detentions active at the end of the reporting period","95"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","101"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151b","Median length of detentions in days which are active at the end of the reporting period","64"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS81","Detentions in the reporting period","25"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","X","Not Known (Not Recorded)","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; LD Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Z","Not Stated (PATIENT asked but declined to provide a response)","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Upper Ethnicity","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Asian or Asian British","Asian or Asian British","MHS81","Detentions in the reporting period","*"
