"REPORTING_PERIOD_START","REPORTING_PERIOD_END","GROUP_TYPE","ORG_CODE1","ORG_NAME1","ORG_CODE2","ORG_NAME2","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE_SUPPRESSED"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M203","Count_ADSMFinishedTreatment","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M204","Count_AppropriatePairedADSM","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M205","Percentage_AppropriatePairedADSM","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M206","Percentage_ReliableRecovery_EthnicGroupWhite","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M207","Percentage_ReliableRecovery_EthnicGroupAsianOrAsianBritish","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M208","Percentage_ReliableRecovery_EthnicGroupBlackOrBlackBritish","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M209","Percentage_ReliableRecovery_EthnicGroupMixed","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M210","Percentage_ReliableRecovery_EthnicGroupOther","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M212","Count_WSASWPairedScores","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M213","Mean_FirstWSASW","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M214","Median_FirstWSASW","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M215","Mean_LastWSASW","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M216","Median_LastWSASW","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M217","Count_WSASHMPairedScores","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M218","Mean_FirstWSASHM","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M219","Median_FirstWSASHM","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M220","Mean_LastWSASHM","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M221","Median_LastWSASHM","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M222","Count_WSASSLAPairedScores","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M223","Mean_FirstWSASSLA","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M224","Median_FirstWSASSLA","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M225","Mean_LastWSASSLA","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M226","Median_LastWSASSLA","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M227","Count_WSASPLAPairedScores","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M228","Mean_FirstWSASPLA","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M229","Median_FirstWSASPLA","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M230","Mean_LastWSASPLA","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M231","Median_LastWSASPLA","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M232","Count_WSASRPairedScores","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M233","Mean_FirstWSASR","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M234","Median_FirstWSASR","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M235","Mean_LastWSASR","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M236","Median_LastWSASR","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M271","Count_FirstIntegratedContact","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M272","Count_FirstIntegratedTreatment","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M273","Count_FinishedIntegratedReferrals","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M274","Count_FinishedIntegratedReferralsCoreOnly","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M275","Count_IntegratedReferralsAtCaseness","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M276","Count_IntegratedReferralsNotAtCaseness","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M277","Count_IntegratedReferralsRecovered","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M278","Percentage_IntegratedReferralsRecovered","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M283","Count_IntegratedReferralsCoreOnlyAtCaseness","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M284","Count_IntegratedReferralsCoreOnlyNotAtCaseness","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M285","Count_IntegratedReferralsCoreOnlyRecovered","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M286","Percentage_IntegratedReferralsCoreOnlyRecovered","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M287","Count_MHDropInReferrals","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M288","Percentage_AccessAttrition","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M340","Count_EndedIncompleteAssessment","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M341","Count_EndedBeforePatientRequested","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M342","Count_EndedNotAssessed","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M343","Count_InternetEnabledTherapySessions","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M344","Count_EndedBeforeCareProfessionalPlanned","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M345","Count_MaternityServiceReferrals","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M346","Count_CommunitySignpostingAppts","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M347","Mean_Wait_AssessmentDate_HighIntensityFirstDate","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M348","Mean_Wait_AssessmentDate_LowIntensityFirstDate","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M349","Mean_Wait_StepDown_LastHighIntensity_FirstLowIntensity","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M350","Mean_Wait_StepUp_LastLowIntensity_FirstHighIntensity","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M351","Mean_DaysWaitedBetweenTreatments","13"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M352","Count_AssessmentDate_HighIntensityFirstDate","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M353","Count_AssessmentDate_LowIntensityFirstDate","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M354","Count_StepDown_LastHighIntensity_FirstLowIntensity","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M355","Count_StepUp_LastLowIntensity_FirstHighIntensity","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M356","Count_AssessmentDate_HighIntensityFirstDate28days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M357","Count_AssessmentDate_LowIntensityFirstDate28days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M358","Count_AssessmentDate_HighIntensityFirstDate90days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M359","Count_AssessmentDate_LowIntensityFirstDate90days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M360","Count_StepUp_LastLowIntensity_FirstHighIntensity28days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M361","Count_StepUp_LastLowIntensity_FirstHighIntensity90days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M362","Percentage_AssessmentDate_HighIntensityFirstDate28days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M363","Percentage_AssessmentDate_LowIntensityFirstDate28days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M364","Percentage_AssessmentDate_HighIntensityFirstDate90days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M365","Percentage_AssessmentDate_LowIntensityFirstDate90days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M366","Percentage_StepUp_LastLowIntensity_FirstHighIntensity28days","*"
"2026-04-01","2026-04-30","SubICB/Provider","13Q","NATIONAL COMMISSIONING HUB 1","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M367","Percentage_StepUp_LastLowIntensity_FirstHighIntensity90days","*"
