"REPORTING_PERIOD_START","REPORTING_PERIOD_END","STATUS","BREAKDOWN","PRIMARY_LEVEL","PRIMARY_LEVEL_DESCRIPTION","SECONDARY_LEVEL","SECONDARY_LEVEL_DESCRIPTION","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NRC","RIVERDALE GRANGE LIMITED","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NRC","RIVERDALE GRANGE LIMITED","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NRC","RIVERDALE GRANGE LIMITED","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NTN","PRIORY GROUP LIMITED","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NTN","PRIORY GROUP LIMITED","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","220"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NTN","PRIORY GROUP LIMITED","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NTN","PRIORY GROUP LIMITED","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","10"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NYA","ST ANDREW'S HEALTHCARE","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NYA","ST ANDREW'S HEALTHCARE","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NYA","ST ANDREW'S HEALTHCARE","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NYA","ST ANDREW'S HEALTHCARE","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","R1L","ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RAT","NORTH EAST LONDON NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RAT","NORTH EAST LONDON NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RAT","NORTH EAST LONDON NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RAT","NORTH EAST LONDON NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RPG","OXLEAS NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RPG","OXLEAS NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RPG","OXLEAS NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RPG","OXLEAS NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RT5","LEICESTERSHIRE PARTNERSHIP NHS TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RW5","LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RW5","LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RW5","LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RW5","LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWK","EAST LONDON NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWK","EAST LONDON NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWK","EAST LONDON NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWK","EAST LONDON NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWV","DEVON PARTNERSHIP NHS TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWV","DEVON PARTNERSHIP NHS TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWV","DEVON PARTNERSHIP NHS TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWV","DEVON PARTNERSHIP NHS TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RXY","KENT AND MEDWAY MENTAL HEALTH NHS TRUST","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RXY","KENT AND MEDWAY MENTAL HEALTH NHS TRUST","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RXY","KENT AND MEDWAY MENTAL HEALTH NHS TRUST","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/02/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","RXY","KENT AND MEDWAY MENTAL HEALTH NHS TRUST","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","AHY","BRAMLEY HEALTH","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","AHY","BRAMLEY HEALTH","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","AHY","BRAMLEY HEALTH","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","AHY","BRAMLEY HEALTH","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DE8","ELYSIUM HEALTHCARE","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DE8","ELYSIUM HEALTHCARE","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DE8","ELYSIUM HEALTHCARE","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DE8","ELYSIUM HEALTHCARE","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DN7","ELLERN MEDE","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DN7","ELLERN MEDE","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DN7","ELLERN MEDE","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DN7","ELLERN MEDE","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DWW","ACTIVE PATHWAYS","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DWW","ACTIVE PATHWAYS","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DWW","ACTIVE PATHWAYS","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","DWW","ACTIVE PATHWAYS","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","F8S5E","ACTIVE CARE GROUP","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","F8S5E","ACTIVE CARE GROUP","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","F8S5E","ACTIVE CARE GROUP","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","F8S5E","ACTIVE CARE GROUP","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","K8E1X","ARCADIA CARE LTD","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","K8E1X","ARCADIA CARE LTD","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","K8E1X","ARCADIA CARE LTD","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","K8E1X","ARCADIA CARE LTD","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NMJ","CYGNET HEALTH CARE LIMITED","OAP01a","Number of Inappropriate new OAPs in Adult Acute beds started in the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NMJ","CYGNET HEALTH CARE LIMITED","OAP02a","Number of Inappropriate OAPs bed days in Adult Acute beds in the period","35"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NMJ","CYGNET HEALTH CARE LIMITED","OAP03a","Number of Inappropriate OAPs in Adult Acute beds active at the end of the period","*"
"01/04/2026","30/04/2026","Performance","Sending Provider; Receiving Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NMJ","CYGNET HEALTH CARE LIMITED","OAP04a","Number of Inappropriate OAPs in Adult Acute beds ended in the period","*"
